Epoch,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22
29,0.04339804,0.04412129,0.04339804,0.04339804,0.04339804,0.04339804,0.04412634,0.081939764,0.0442564,0.044090286,0.04339804,0.04339804,0.04339804,0.044174273,0.044178482,0.044123724,0.04339804,0.04339804,0.04412659,0.04408639,0.04339804,0.04339804
30,0.043424048,0.04415132,0.044097386,0.04409647,0.043424048,0.043424048,0.044151917,0.081503734,0.044282883,0.04411346,0.043424048,0.043424048,0.043424048,0.044201348,0.044188295,0.044124566,0.043424048,0.043424048,0.043424048,0.043424048,0.043424048,0.043424048
31,0.043426484,0.044154473,0.043426484,0.044118486,0.043426484,0.043426484,0.044147942,0.08138665,0.044276234,0.044121437,0.043426484,0.043426484,0.043426484,0.044203073,0.04419824,0.0441405,0.043426484,0.043426484,0.044135228,0.043426484,0.043426484,0.043426484
32,0.043428693,0.044151694,0.043428693,0.044147626,0.043428693,0.043428693,0.04415023,0.081306696,0.044271544,0.044143584,0.043428693,0.043428693,0.043428693,0.044198554,0.044195782,0.044158306,0.043428693,0.043428693,0.04413173,0.043428693,0.043428693,0.043428693
33,0.04344412,0.04415468,0.04344412,0.044127043,0.04344412,0.04344412,0.04414714,0.08111142,0.044269174,0.04344412,0.04344412,0.04344412,0.04344412,0.04420982,0.044207864,0.044154614,0.04344412,0.04344412,0.04416329,0.044125516,0.04344412,0.04344412
34,0.043475315,0.044173878,0.04412387,0.04408979,0.043475315,0.043475315,0.04420617,0.08073593,0.044290245,0.04410038,0.043475315,0.043475315,0.043475315,0.04424549,0.044198744,0.043475315,0.043475315,0.043475315,0.04413174,0.043475315,0.043475315,0.043475315
35,0.04350327,0.04421337,0.044157483,0.04350327,0.04350327,0.04350327,0.04424049,0.08008483,0.04433187,0.044147827,0.04350327,0.04350327,0.04350327,0.044264745,0.044237413,0.04413658,0.04350327,0.04350327,0.044146147,0.04350327,0.04350327,0.04350327
36,0.04349386,0.04422168,0.04349386,0.04421182,0.04349386,0.04349386,0.04349386,0.0799141,0.04434133,0.044216488,0.04349386,0.04349386,0.04349386,0.044279095,0.044268526,0.044207364,0.04349386,0.04349386,0.044219986,0.04419326,0.04349386,0.04349386
37,0.043538403,0.0442695,0.043538403,0.043538403,0.043538403,0.043538403,0.044310175,0.07894316,0.044401746,0.04422689,0.043538403,0.043538403,0.043538403,0.044331014,0.04431996,0.044253957,0.043538403,0.043538403,0.044252113,0.04423064,0.043538403,0.043538403
38,0.04357217,0.04434338,0.044299792,0.04357217,0.04357217,0.04357217,0.044368535,0.07793061,0.044478413,0.04430484,0.04357217,0.04357217,0.04357217,0.044400096,0.044384312,0.044309825,0.04357217,0.04357217,0.044314135,0.04357217,0.04357217,0.04357217
39,0.043597683,0.044385668,0.044343565,0.044347312,0.043597683,0.043597683,0.044403736,0.07727146,0.044513956,0.044369817,0.043597683,0.043597683,0.043597683,0.044424053,0.044412892,0.044355374,0.043597683,0.043597683,0.043597683,0.043597683,0.043597683,0.043597683
40,0.043623023,0.044407964,0.044367358,0.043623023,0.043623023,0.043623023,0.044456046,0.07668124,0.044538204,0.04437124,0.043623023,0.043623023,0.043623023,0.044480372,0.044458885,0.04436914,0.043623023,0.043623023,0.044393264,0.043623023,0.043623023,0.043623023
41,0.04363817,0.044424515,0.044390574,0.04363817,0.04363817,0.04363817,0.044456255,0.076322295,0.04455663,0.044395104,0.04363817,0.04363817,0.04363817,0.0444938,0.044482846,0.044400245,0.04363817,0.04363817,0.044419702,0.04363817,0.04363817,0.04363817
42,0.04365097,0.044450786,0.044415507,0.04365097,0.04365097,0.04365097,0.044489335,0.075984314,0.04456814,0.044406313,0.04365097,0.04365097,0.04365097,0.04451215,0.044505466,0.044414807,0.04365097,0.04365097,0.04444154,0.04365097,0.04365097,0.04365097
43,0.043658867,0.044471104,0.043658867,0.043658867,0.043658867,0.043658867,0.04450371,0.075481996,0.044601645,0.044461034,0.043658867,0.043658867,0.043658867,0.044540673,0.04455057,0.044497717,0.043658867,0.043658867,0.04450803,0.04447717,0.043658867,0.043658867
44,0.04367515,0.0444855,0.044457097,0.04367515,0.04367515,0.04367515,0.04448663,0.07542016,0.04461199,0.044433113,0.04367515,0.04367515,0.04367515,0.044537954,0.04454351,0.044439767,0.04367515,0.04367515,0.044482466,0.04367515,0.04367515,0.04367515
45,0.043676812,0.044502344,0.043676812,0.043676812,0.043676812,0.043676812,0.044529043,0.075084426,0.044644084,0.04450565,0.043676812,0.043676812,0.043676812,0.044540808,0.04456284,0.044528,0.043676812,0.043676812,0.044495765,0.04448528,0.043676812,0.043676812
46,0.043724585,0.04455523,0.044521898,0.044479866,0.043724585,0.043724585,0.04459028,0.074309655,0.044701267,0.044469588,0.043724585,0.043724585,0.043724585,0.04460287,0.04459338,0.043724585,0.043724585,0.043724585,0.044480946,0.043724585,0.043724585,0.043724585
47,0.043731567,0.04456461,0.043731567,0.043731567,0.043731567,0.043731567,0.044619396,0.073733345,0.04473293,0.044543862,0.043731567,0.043731567,0.043731567,0.044628493,0.044641394,0.044578232,0.043731567,0.043731567,0.044601627,0.044577345,0.043731567,0.043731567
48,0.043759312,0.044603724,0.0445717,0.043759312,0.043759312,0.043759312,0.044659045,0.07319502,0.04478737,0.04459086,0.043759312,0.043759312,0.043759312,0.04466626,0.044660937,0.044589873,0.043759312,0.043759312,0.044563476,0.043759312,0.043759312,0.043759312
49,0.0437729,0.044655416,0.04463604,0.044646285,0.0437729,0.0437729,0.044660944,0.07265574,0.04482965,0.04464258,0.0437729,0.0437729,0.0437729,0.04468386,0.044696927,0.044617757,0.0437729,0.0437729,0.0437729,0.0437729,0.0437729,0.0437729
50,0.043787464,0.044691976,0.044657134,0.044653602,0.043787464,0.043787464,0.044702593,0.07218772,0.04485855,0.043787464,0.043787464,0.043787464,0.043787464,0.04472767,0.0447337,0.04467171,0.043787464,0.043787464,0.044665765,0.043787464,0.043787464,0.043787464
51,0.043793943,0.044706088,0.044667225,0.044685453,0.043793943,0.043793943,0.044723075,0.07201362,0.0448663,0.044673033,0.043793943,0.043793943,0.043793943,0.044732396,0.04473565,0.044669837,0.043793943,0.043793943,0.043793943,0.043793943,0.043793943,0.043793943
52,0.04380477,0.044698913,0.04466243,0.04464843,0.04380477,0.04380477,0.04470098,0.07204664,0.044860825,0.04380477,0.04380477,0.04380477,0.04380477,0.044732522,0.04472849,0.044622626,0.04380477,0.04380477,0.044640943,0.04380477,0.04380477,0.04380477
53,0.043792713,0.04469865,0.043792713,0.044680152,0.043792713,0.043792713,0.044723544,0.07186672,0.044862192,0.043792713,0.043792713,0.043792713,0.043792713,0.04473762,0.044760726,0.044709608,0.043792713,0.043792713,0.04473242,0.044715855,0.043792713,0.043792713
54,0.04382433,0.044698868,0.044648554,0.04463076,0.04382433,0.04382433,0.04471556,0.07183284,0.044872813,0.044614516,0.04382433,0.04382433,0.04382433,0.044749606,0.044726882,0.044617612,0.04382433,0.04382433,0.04382433,0.04382433,0.04382433,0.04382433
55,0.043811455,0.04471274,0.043811455,0.043811455,0.043811455,0.043811455,0.044736713,0.07143325,0.044897355,0.043811455,0.043811455,0.043811455,0.043811455,0.044777196,0.044776898,0.04472484,0.043811455,0.043811455,0.044763274,0.044733655,0.043811455,0.044706583
56,0.043825246,0.044704385,0.043825246,0.043825246,0.043825246,0.043825246,0.044737488,0.07139477,0.04491724,0.044697687,0.043825246,0.043825246,0.043825246,0.04476945,0.04477084,0.044700827,0.043825246,0.043825246,0.04471961,0.044684768,0.043825246,0.043825246
57,0.043821655,0.044725806,0.043821655,0.044738714,0.043821655,0.043821655,0.04475953,0.07120284,0.04493182,0.044730574,0.043821655,0.043821655,0.043821655,0.04477793,0.04479209,0.044729766,0.043821655,0.043821655,0.044750996,0.043821655,0.043821655,0.043821655
58,0.043856177,0.044748425,0.04469414,0.044669654,0.043856177,0.043856177,0.044793397,0.07094842,0.044942934,0.04466223,0.043856177,0.043856177,0.043856177,0.044803128,0.044790942,0.043856177,0.043856177,0.043856177,0.044672642,0.043856177,0.043856177,0.043856177
59,0.043864645,0.044751458,0.044709958,0.044727035,0.043864645,0.043864645,0.04480287,0.070606135,0.044964503,0.04473291,0.043864645,0.043864645,0.043864645,0.044809382,0.04480959,0.043864645,0.043864645,0.043864645,0.04471036,0.043864645,0.043864645,0.043864645
60,0.04387035,0.04477706,0.04387035,0.04387035,0.04387035,0.04387035,0.04475455,0.07035861,0.04497183,0.04477087,0.04387035,0.04387035,0.04387035,0.04481185,0.044833127,0.044759206,0.04387035,0.04387035,0.04476277,0.04475595,0.04387035,0.04387035
61,0.043870836,0.044801414,0.04475532,0.044776585,0.043870836,0.043870836,0.04483636,0.07028509,0.044958286,0.04476408,0.043870836,0.043870836,0.043870836,0.044822484,0.044816088,0.044734277,0.043870836,0.043870836,0.043870836,0.043870836,0.043870836,0.043870836
62,0.043882415,0.044803634,0.044750676,0.044763684,0.043882415,0.043882415,0.044797044,0.0701905,0.04496298,0.044771623,0.043882415,0.043882415,0.043882415,0.04482439,0.04481959,0.043882415,0.043882415,0.043882415,0.044726938,0.043882415,0.043882415,0.043882415
63,0.04388922,0.04479262,0.04388922,0.04388922,0.04388922,0.04388922,0.04484052,0.07007682,0.044951808,0.044744477,0.04388922,0.04388922,0.04388922,0.04483353,0.044830482,0.044735402,0.04388922,0.04388922,0.044776384,0.044747327,0.04388922,0.04388922
64,0.043892078,0.044810172,0.044766787,0.044788208,0.043892078,0.043892078,0.04484856,0.069939606,0.044958692,0.04477367,0.043892078,0.043892078,0.043892078,0.044834908,0.044832405,0.044742025,0.043892078,0.043892078,0.043892078,0.043892078,0.043892078,0.043892078
65,0.04390101,0.044840183,0.044796128,0.04482794,0.04390101,0.04390101,0.04479709,0.069669,0.044977844,0.044804547,0.04390101,0.04390101,0.04390101,0.044858668,0.044855364,0.04390101,0.04390101,0.04390101,0.044761065,0.04390101,0.04390101,0.04390101
66,0.043912254,0.044782642,0.043912254,0.043912254,0.043912254,0.043912254,0.044857793,0.069589555,0.04496289,0.043912254,0.043912254,0.043912254,0.043912254,0.044868175,0.04487799,0.044769943,0.043912254,0.044782642,0.044798654,0.04476268,0.043912254,0.043912254
67,0.043899458,0.04484403,0.043899458,0.04485472,0.043899458,0.043899458,0.043899458,0.06928491,0.044991788,0.044836577,0.043899458,0.043899458,0.043899458,0.044874094,0.044894185,0.043899458,0.043899458,0.043899458,0.04488038,0.04486216,0.043899458,0.044883717
68,0.043915223,0.044875443,0.04484742,0.044879597,0.043915223,0.043915223,0.044878494,0.06903869,0.04501167,0.04485064,0.043915223,0.043915223,0.043915223,0.044882514,0.04491179,0.043915223,0.043915223,0.043915223,0.04484107,0.043915223,0.043915223,0.043915223
69,0.043948118,0.04488314,0.04479067,0.043948118,0.043948118,0.043948118,0.044895362,0.06881694,0.045006346,0.044778477,0.043948118,0.043948118,0.043948118,0.044927236,0.044923548,0.043948118,0.043948118,0.043948118,0.044825483,0.044775415,0.043948118,0.043948118
70,0.04480268,0.04489453,0.044845287,0.044869278,0.043943737,0.043943737,0.044930827,0.068615176,0.045023017,0.044842344,0.043943737,0.043943737,0.043943737,0.044918016,0.044934023,0.043943737,0.043943737,0.043943737,0.043943737,0.043943737,0.043943737,0.043943737
71,0.043944143,0.044899922,0.043944143,0.04488708,0.043944143,0.043944143,0.04488352,0.06847823,0.04503866,0.044889066,0.043944143,0.043944143,0.043944143,0.044929493,0.044955693,0.04485294,0.043944143,0.043944143,0.043944143,0.044855744,0.043944143,0.043944143
72,0.04394986,0.044906873,0.04394986,0.044849347,0.04394986,0.04394986,0.044938803,0.06837826,0.045032166,0.04486199,0.04394986,0.04394986,0.04394986,0.044929463,0.044949297,0.04394986,0.04394986,0.04394986,0.044884384,0.0448711,0.04394986,0.04394986
73,0.04395294,0.04490418,0.044871356,0.04489307,0.04395294,0.04395294,0.044943433,0.068311416,0.045044545,0.044858556,0.04395294,0.04395294,0.04395294,0.044933636,0.04493485,0.04395294,0.04395294,0.04395294,0.044869665,0.04395294,0.04395294,0.04395294
74,0.043955185,0.0449012,0.04488944,0.044914458,0.043955185,0.043955185,0.044940647,0.068170376,0.045064423,0.04489379,0.043955185,0.04486763,0.043955185,0.044936378,0.04495941,0.043955185,0.043955185,0.043955185,0.043955185,0.043955185,0.043955185,0.043955185
75,0.043957565,0.044900134,0.043957565,0.043957565,0.043957565,0.043957565,0.044876948,0.06809761,0.045075968,0.04489315,0.043957565,0.043957565,0.043957565,0.044952642,0.044978306,0.044888187,0.043957565,0.043957565,0.044914305,0.04493197,0.043957565,0.043957565
76,0.04396354,0.044904027,0.04487854,0.04489641,0.04396354,0.04396354,0.04494569,0.06811273,0.04506936,0.044867992,0.04396354,0.04396354,0.04396354,0.044945307,0.044940464,0.04396354,0.04396354,0.04396354,0.044876996,0.04396354,0.04396354,0.04396354
77,0.043962114,0.04487343,0.043962114,0.043962114,0.043962114,0.043962114,0.044948038,0.068031155,0.04506465,0.043962114,0.043962114,0.043962114,0.043962114,0.044956777,0.044975992,0.044857707,0.043962114,0.043962114,0.044945847,0.04493716,0.043962114,0.044863846
78,0.043968037,0.0449172,0.044886224,0.044914424,0.043968037,0.043968037,0.044953577,0.06799457,0.045072693,0.04488557,0.043968037,0.043968037,0.043968037,0.044944238,0.044946827,0.043968037,0.043968037,0.043968037,0.043968037,0.044868246,0.043968037,0.043968037
79,0.04398362,0.044900578,0.04485885,0.044861376,0.04398362,0.04398362,0.04497461,0.06788252,0.045088705,0.044877406,0.04398362,0.04398362,0.04398362,0.044954367,0.044951037,0.04398362,0.04398362,0.04398362,0.04398362,0.044847086,0.04398362,0.04398362
80,0.043976136,0.044916272,0.04489507,0.044931263,0.043976136,0.043976136,0.04494166,0.06779184,0.04509466,0.044898476,0.043976136,0.043976136,0.043976136,0.04496403,0.044965588,0.043976136,0.043976136,0.043976136,0.04488756,0.043976136,0.043976136,0.043976136
81,0.043998957,0.044919807,0.044860944,0.0448553,0.043998957,0.043998957,0.044949856,0.0677362,0.045091424,0.044840693,0.043998957,0.043998957,0.043998957,0.044979997,0.044953592,0.043998957,0.043998957,0.043998957,0.044824738,0.043998957,0.043998957,0.043998957
82,0.043975744,0.04489978,0.043975744,0.043975744,0.043975744,0.043975744,0.044946488,0.06773906,0.045075227,0.04488903,0.043975744,0.043975744,0.043975744,0.044967875,0.04497475,0.044889864,0.043975744,0.043975744,0.04495294,0.044956118,0.043975744,0.043975744
83,0.0449017,0.044908747,0.043973412,0.044962782,0.043973412,0.043973412,0.044957273,0.06775477,0.045083858,0.04492027,0.043973412,0.043973412,0.043973412,0.04495322,0.04496545,0.043973412,0.043973412,0.043973412,0.044910982,0.043973412,0.043973412,0.043973412
84,0.043991823,0.04487899,0.043991823,0.044873443,0.043991823,0.043991823,0.044925988,0.06777489,0.045090705,0.04487649,0.043991823,0.043991823,0.043991823,0.044957038,0.044956863,0.043991823,0.043991823,0.043991823,0.044888087,0.04487564,0.043991823,0.043991823
85,0.044002235,0.044887338,0.044862255,0.04488021,0.044002235,0.044002235,0.044954058,0.06767862,0.045093853,0.04488123,0.044002235,0.044002235,0.044002235,0.044961493,0.044952232,0.044002235,0.044002235,0.044002235,0.044821855,0.044002235,0.044002235,0.044002235
86,0.043995805,0.043995805,0.043995805,0.043995805,0.043995805,0.043995805,0.04494774,0.067445576,0.045110304,0.04492018,0.044891477,0.043995805,0.043995805,0.044979665,0.044984724,0.043995805,0.043995805,0.04489388,0.044940386,0.044936404,0.043995805,0.043995805
87,0.044013344,0.04490708,0.04488217,0.04488747,0.044013344,0.044013344,0.044974063,0.06738261,0.045119684,0.044891912,0.044013344,0.044013344,0.044013344,0.044986047,0.044967204,0.044013344,0.044013344,0.044013344,0.04484164,0.044013344,0.044013344,0.044013344
88,0.04402021,0.044897996,0.04483501,0.04402021,0.04402021,0.04402021,0.04498427,0.067274116,0.045105305,0.04402021,0.04402021,0.04402021,0.04402021,0.045005374,0.044988044,0.0448419,0.04402021,0.04402021,0.044922955,0.04490251,0.04402021,0.04402021
89,0.04401639,0.044917583,0.04488331,0.04488136,0.04401639,0.04401639,0.04498614,0.067216635,0.04513138,0.044884086,0.04401639,0.04401639,0.04401639,0.04499733,0.044986423,0.04401639,0.04401639,0.04401639,0.044919062,0.04401639,0.04401639,0.04401639
90,0.044022687,0.044939466,0.044919595,0.044927206,0.044022687,0.044022687,0.044942357,0.06706828,0.04514058,0.044908836,0.044022687,0.044022687,0.044022687,0.044997092,0.044990912,0.044022687,0.044022687,0.044022687,0.04489349,0.044022687,0.044022687,0.044022687
91,0.04402424,0.044918794,0.04402424,0.04402424,0.04402424,0.04402424,0.044964436,0.0669964,0.045130637,0.04489945,0.04402424,0.044884864,0.04402424,0.045000687,0.04500553,0.04402424,0.04402424,0.04402424,0.044956945,0.04495138,0.04402424,0.04402424
92,0.044006698,0.04493786,0.044006698,0.044964347,0.044006698,0.044006698,0.044964004,0.06702288,0.045124054,0.044931788,0.044006698,0.044006698,0.044006698,0.044995114,0.045019653,0.044006698,0.044006698,0.044006698,0.044982046,0.044977862,0.044006698,0.044006698
93,0.044021007,0.04495993,0.044941187,0.044999767,0.044021007,0.044021007,0.04493179,0.06680441,0.045140043,0.044977155,0.044021007,0.04496982,0.044021007,0.04499636,0.045027405,0.044021007,0.044021007,0.044021007,0.044021007,0.044021007,0.044021007,0.044021007
94,0.04401644,0.04401644,0.04401644,0.044981193,0.04401644,0.04401644,0.04401644,0.06675816,0.045139577,0.04495907,0.04401644,0.044950623,0.04401644,0.045009095,0.045035075,0.04401644,0.04401644,0.04401644,0.045013096,0.04500602,0.04401644,0.044950787
95,0.044025272,0.044955805,0.044025272,0.044955716,0.044025272,0.044025272,0.044972148,0.06666949,0.045144446,0.044025272,0.044025272,0.044965856,0.044025272,0.045010507,0.045031905,0.044025272,0.044025272,0.044025272,0.04499713,0.04499376,0.044025272,0.044025272
96,0.04402435,0.04402435,0.04402435,0.04500614,0.04402435,0.04402435,0.04402435,0.06644643,0.04516894,0.044980537,0.04402435,0.04498278,0.04402435,0.045028437,0.04505099,0.04402435,0.04402435,0.04402435,0.045041535,0.045017794,0.04402435,0.044984277
97,0.044043757,0.04498336,0.044961695,0.044976305,0.044043757,0.044043757,0.0449997,0.06626123,0.04518033,0.044043757,0.044043757,0.044043757,0.044043757,0.04504364,0.045060016,0.044043757,0.044043757,0.044043757,0.045017082,0.04499154,0.044043757,0.044043757
98,0.044056755,0.04493989,0.044056755,0.044056755,0.044056755,0.044056755,0.045033414,0.06622476,0.045175552,0.044928648,0.044056755,0.044056755,0.044056755,0.045033872,0.045061786,0.04494755,0.044056755,0.044056755,0.044989057,0.044984423,0.044056755,0.044056755
99,0.044052947,0.04499274,0.044052947,0.044981897,0.044052947,0.044052947,0.044976685,0.06614032,0.045182243,0.044983484,0.044052947,0.044052947,0.044052947,0.045051236,0.045062758,0.044052947,0.044052947,0.044052947,0.045004476,0.04498879,0.044052947,0.044052947
100,0.044061027,0.0449948,0.044061027,0.04497413,0.044061027,0.044061027,0.045028012,0.066060565,0.045174953,0.04496686,0.044061027,0.044061027,0.044061027,0.045051236,0.04505689,0.044061027,0.044061027,0.044061027,0.044984616,0.04497566,0.044061027,0.044061027
101,0.044060282,0.044998225,0.044060282,0.04498422,0.044060282,0.044060282,0.044060282,0.06590275,0.045195203,0.044990815,0.044060282,0.044060282,0.044060282,0.04506751,0.045079958,0.044987712,0.044060282,0.044060282,0.045029167,0.045041084,0.044060282,0.044060282
102,0.044072315,0.04500657,0.044959858,0.044982474,0.044072315,0.044072315,0.045059115,0.06588985,0.045169506,0.044072315,0.044072315,0.044072315,0.044072315,0.045066148,0.045051377,0.044072315,0.044072315,0.044072315,0.044987507,0.04495987,0.044072315,0.044072315
